-0.11826,0.091402,-0.14847,-0.099947,-0.065461,0.057221,0.1564,0.066072
-0.084382,0.13077,-0.072175,-0.07126,-0.073091,0.054475,0.15335,0.12253
-0.069734,0.09659,-0.10025,-0.098726,-0.0090028,-0.03006,0.08011,0.10422
-0.03769,-0.053559,-0.048981,-0.12131,-0.027314,-0.0019837,0.1149,0.074617
0.0041199,-0.15854,0.017243,-0.068818,-0.057527,0.027314,0.11063,0.035859
0.027924,-0.32212,0.0096132,-0.063325,-0.0032044,-0.059052,-0.34043,-0.049287
0.023957,-0.20981,-0.01297,-0.009308,0.084382,-0.049287,-0.2385,-0.069734
0.020294,-0.10147,-0.011444,-0.041657,0.093843,0.033417,0.19516,0.056306
0.045624,-0.07248,-0.073091,-0.08896,0.074311,0.02121,0.22873,0.090791
0.036164,-0.010834,-0.019684,-0.062409,0.060578,-0.015412,-0.016327,-0.12375
0.015106,-0.058137,-0.012055,-0.014191,0.049287,-0.0016785,-0.12833,-0.22904
0.034333,-0.066987,-0.060273,-0.026398,0.029755,0.0795,0.011139,-0.1912
-0.010834,-0.0099184,-0.016327,-0.055085,0.030976,0.045624,-0.031281,-0.10452
-0.06363,0.0010681,-0.016327,-0.061494,0.053864,-0.049897,-0.059358,-0.068208
-0.092012,0.041352,-0.10025,-0.10117,0.042878,-0.073396,0.14847,0.080415
-0.13169,0.095674,-0.14298,-0.13993,-0.023346,0.099336,0.24155,0.16953
-0.10056,0.074617,-0.1146,-0.13382,-0.054475,0.039521,-0.055695,0.26932
-0.070954,0.019989,-0.15152,-0.12985,-0.084077,0.0206,0.037995,0.18845
-0.033112,-0.08011,-0.10636,-0.10849,-0.07187,0.053254,-0.00015259,0.025483
-0.048981,0.026703,-0.077974,-0.099336,-0.034333,0.018769,0.023957,0.055695
-0.049287,0.023957,-0.056611,-0.070954,-0.0035096,-0.071565,-0.0041199,0.043488
-0.041657,0.0077821,-0.040742,-0.07248,0.0013733,-0.048371,0.039826,0.048066
-0.02945,0.068513,-0.038605,-0.097505,-0.0096132,0.07248,0.03769,-0.0096132
0.010529,-0.090486,-0.0038148,0.048676,-0.020905,0.031281,-0.11307,-0.032502
0.011139,-0.14023,-0.0086976,-0.12161,-0.015106,-0.015412,-0.44968,-0.034943
-0.0019837,-0.13779,-0.015717,-0.10361,0.056916,-0.018769,-0.031281,-0.061799
0.02945,-0.16068,0.0065614,-0.044709,0.090791,0.069123,0.73655,-0.043793
0.015106,-0.14633,-0.010834,-0.041657,0.043793,0.19852,0.80491,-0.048676
0.049287,-0.14572,-0.0013733,0.026703,0.041047,0.059358,0.49271,0.031281
0.017548,-0.056611,-0.046845,-0.016022,0.098116,-0.11673,-0.089265,-0.0056458
-0.042573,0.041657,-0.12161,-0.085603,0.093233,-0.14054,-1.2749,-0.12253
-0.081331,0.092317,-0.15122,-0.13931,-0.0062562,-0.0041199,-0.79484,-0.04593
-0.12039,0.12345,-0.11673,-0.096895,-0.059968,0.0019837,0.0047303,0.016632
-0.1207,0.093233,-0.10971,-0.16342,-0.08011,0.066987,0.51835,0.077363
-0.064851,-0.044099,-0.048066,-0.22232,-0.076753,-0.00076295,-0.11246,0.14023
-0.061494,0.014496,-0.066987,-0.11704,-0.063935,-0.066377,-0.53513,0.074006
-0.063325,0.024262,-0.077363,-0.022126,-0.025788,0.034638,-0.15427,0.057527
-0.094453,0.0086976,-0.049897,-0.0206,0.014801,-0.012055,0.4686,0.036774
0.025788,-0.25864,-0.026398,-0.053254,0.011444,0.010224,0.32792,0.089265
0.072175,-0.25834,-0.034943,0.079805,0.0077821,0.083772,0.17288,0.036774
0.11826,-0.074311,-0.0044251,0.032502,0.019684,0.029145,0.20859,-0.025788
0.099947,-0.11154,-0.0056458,-0.060578,0.039521,-0.036469,0.1857,-0.029755
0.04715,0.010224,-0.038605,-0.056611,0.12253,-0.034333,-0.21103,-0.0972
-0.022431,0.028229,-0.047761,-0.12558,0.21317,0.044709,-0.26505,-0.11124
-0.02945,-0.051728,-0.023041,-0.079805,0.059663,0.084993,0.0074769,-0.087434
-0.040436,-0.066377,-0.042267,-0.05417,-0.066072,0.01236,-0.011444,-0.040436
-0.070954,-0.034638,-0.044709,-0.11337,-0.014801,0.0053407,0.024872,-0.059968
-0.11582,0.022126,-0.10239,-0.10941,0.030365,0.036164,0.025177,-0.045014
-0.12161,0.05417,-0.1323,-0.13321,0.016632,0.092622,0.098421,0.075837
-0.078279,0.074617,-0.12711,-0.1387,-0.055695,0.065156,0.1146,0.12284
-0.057527,0.039521,-0.13535,-0.11154,-0.082856,-0.01297,0.0028992,0.098116
-0.033417,0.027314,-0.074617,-0.099336,-0.054475,-0.0086976,-0.0083925,0.079194
-0.043488,0.022126,-0.070039,-0.091096,-0.044404,0.0010681,0.029755,0.072786
-0.027619,-0.011749,-0.060883,-0.060883,-0.034638,-0.020294,0.025177,0.060578
0.0041199,-0.030365,-0.044404,0.018769,-0.0086976,-0.042267,-0.041352,0.0383
0.025483,-0.079805,-0.020905,-0.11643,-0.00015259,-0.019379,-0.068208,0.026093
0.01297,-0.092927,-0.026703,-0.17777,0.0090028,-0.0056458,-0.022126,0.012665
-0.0071717,-0.078889,0.0044251,-0.030671,0.024872,-0.019074,0.0013733,-0.041962
0.0071717,-0.11826,0.015412,0.018463,0.015106,0.009308,0.009308,-0.024262
0.036164,-0.14176,-0.0080873,0.013581,0.069123,0.013275,0.053254,0.043183
0.041962,-0.19821,0.0099184,-0.038605,0.094453,0.02884,0.058137,-0.022126
0.03769,-0.23819,-0.041047,-0.056916,0.077974,-0.0080873,0.032807,-0.048676
-0.038911,-0.036774,-0.051118,-0.076448,0.094148,-0.039216,-0.072786,-0.14664
-0.078279,0.060578,-0.078889,-0.087129,0.0077821,0.11337,0.015412,-0.12741
-0.059052,0.04593,-0.12222,-0.078584,-0.026703,0.093233,0.098116,0.023041
-0.065156,0.037995,-0.12772,-0.10941,0.00076295,-0.02182,-0.05539,0.025788
-0.092927,0.045319,-0.10819,-0.11185,-0.013581,-0.053254,-0.030365,0.054475
-0.11612,0.036164,-0.06302,-0.12589,-0.049897,-0.034943,0.022126,0.13413
-0.14786,0.088655,-0.085908,-0.10971,-0.061494,0.049592,0.19272,0.1503
-0.10758,0.11948,-0.095064,-0.1088,-0.037079,0.032197,0.2089,0.14694
-0.093233,0.08957,-0.066987,-0.070344,-0.00076295,-0.03006,-0.10361,0.052033
-0.042573,-0.0056458,-0.059968,-0.065156,-0.0050355,-0.025483,-0.35477,0.017243
0.033112,-0.010834,-0.029145,-0.072786,-0.0053407,-0.015412,-0.12345,0.11032
0.011444,-0.036164,-0.0086976,-0.075532,0.0077821,0.048676,0.34684,0.057221
-0.049287,-0.12192,-0.00015259,-0.031281,0.02182,0.052338,0.24643,-0.014801
0.076753,-0.20676,-0.0013733,-0.025483,0.041657,0.016022,-0.16434,-0.030976
0.10758,-0.18479,-0.040742,-0.043183,0.090181,-0.063935,-0.40726,-0.075532
0.097505,-0.19638,0.018158,-0.08957,0.074617,0.030365,0.019379,-0.11978
0.062409,-0.18814,-0.066682,-0.1677,0.053559,0.062104,0.043183,-0.091707
0.016022,-0.075532,-0.096284,0.11185,0.060578,-0.0022889,0.057221,-0.082246
-0.042878,0.0044251,-0.12863,-0.084688,0.035859,0.030976,0.11246,-0.077363
-0.039826,-0.010224,-0.066377,-0.036469,-0.032197,0.04654,0.0016785,-0.018158
-0.083467,-0.028534,-0.088655,-0.26017,-0.022736,-0.044404,-0.0013733,0.0038148
-0.082246,-0.0062562,-0.03769,-0.051118,-0.018463,0.0062562,0.013275,0.039521
-0.08835,0.19211,-0.1091,-0.19181,-0.036469,0.034028,0.13718,0.069429
-0.10605,0.07248,-0.064851,-0.13931,-0.062104,0.085298,0.43534,0.11704
-0.070039,-0.053559,-0.070649,-0.046235,-0.049287,0.055695,0.36271,0.15122
-0.062104,0.028229,-0.064546,0.027619,0.048371,-0.16709,-0.49149,0.059358
0.0019837,0.037385,-0.040436,-0.082246,0.062409,-0.15854,-1.0835,0.0013733
-0.0010681,0.029145,-0.044099,-0.097505,0.017548,0.066377,0.25437,-0.023346
0.009308,-0.052033,-0.020294,-0.039216,0.0038148,0.04715,0.1857,-0.049287
0.017853,-0.11551,-0.010834,-0.030365,-0.0056458,0.04654,0.053254,0.0016785
0.028229,-0.16678,-0.016022,-0.032807,0.019989,0.036469,0.27604,-0.0080873
-0.0090028,-0.095674,-0.026093,-0.052644,0.067597,0.00076295,0.18143,-0.045014
0.017548,-0.072786,-0.030976,-0.067292,0.067903,0.020294,0.12528,-0.051118
0.015412,-0.082856,-0.066377,-0.058442,0.019074,0.018769,-0.019379,-0.045624
0.005951,-0.14786,-0.049897,-0.087739,0.0077821,0.070649,0.28824,-0.066682
-0.052033,-0.067903,-0.10727,-0.1265,0.0086976,0.041352,-0.28763,-0.087129
-0.088045,0.030671,-0.11063,-0.11917,-0.01297,-0.00076295,-0.58671,0.0016785
-0.093538,0.044099,-0.12497,-0.092317,-0.027314,-0.025177,0.15488,0.066377
-0.082246,0.08835,-0.11765,-0.06424,-0.026398,-0.081331,-0.2208,0.073396
-0.093233,0.055695,-0.079194,-0.064851,-0.011139,-0.082246,-0.053559,0.12528
-0.067597,0.027924,-0.044404,-0.11276,-0.030365,0.0044251,0.19547,0.10819
-0.06363,0.0022889,-0.015412,-0.10636,-0.0383,0.067597,0.33768,0.067292
-0.0206,-0.034638,-0.043793,-0.082856,-0.032807,0.062409,0.31388,0.085603
0.00045777,-0.097505,-0.042267,-0.078279,-0.037079,0.12741,0.34134,0.062104
0.02884,-0.11673,-0.018769,-0.041047,-0.010529,0.079194,0.20096,-0.022431
0.059358,-0.14145,-0.043183,-0.048981,0.032807,-0.059052,-0.52445,-0.083772
0.076753,-0.076448,-0.013886,-0.016022,0.049897,-0.04593,-0.6807,-0.086824
0.065156,-0.077974,-0.014496,-0.019379,0.085603,-0.052338,0.029755,-0.074006
0.005951,-0.039826,-0.032502,-0.06363,0.10941,-0.091402,0.1265,-0.073396
-0.018463,-0.059358,-0.040742,-0.077363,0.066682,0.042878,0.13046,-0.0083925
-0.042573,-0.0028992,-0.070039,-0.087129,0.066682,-0.0090028,-0.18509,-0.014496
-0.08072,0.02945,-0.085298,-0.098726,0.03006,-0.0016785,0.010529,0.020905
-0.12039,0.065766,-0.11246,-0.12253,-0.0010681,0.027008,0.15335,0.019074
-0.11429,0.081941,-0.11765,-0.12802,-0.042573,0.032197,0.056001,0.065461
-0.11582,0.074006,-0.11093,-0.12528,-0.061799,0.050202,0.10208,0.11582
-0.12863,0.027619,-0.092622,-0.16068,-0.055085,0.073091,0.14084,0.10208
-0.041047,-0.19181,0.016327,-0.068818,-0.07187,0.067292,0.084382,0.1915
-0.022126,-0.19974,-0.076753,-0.05539,-0.014496,-0.045319,0.017853,0.080415
-0.020294,-0.0038148,-0.077363,-0.04654,0.044099,-0.1149,0.014191,-0.052644
0.010834,0.002594,-0.024262,-0.025177,-0.017243,0.025483,-0.059968,-0.0068666
0.03006,-0.046235,-0.053864,-0.060578,-0.0086976,0.042573,-0.15824,-0.0096132
0.053559,-0.08957,-0.020905,-0.057221,0.030976,-0.040131,-0.11185,-0.0383
-0.00015259,-0.076753,-0.021515,-0.068208,0.02945,-0.072175,0.08011,-0.068208
0.048981,-0.12253,0.013886,-0.032502,0.015106,0.050507,0.19577,-0.064546
0.039216,-0.0795,-0.024872,-0.032502,0.050202,0.13504,0.075227,-0.042573
0.047761,-0.074922,-0.034333,-0.040742,0.083467,0.027314,-0.043183,-0.083772
0.02182,-0.010834,-0.072786,-0.14359,0.083772,-0.0077821,-0.13779,-0.040436
0.011749,0.0065614,-0.063325,-0.090486,0.032807,0.042878,0.02884,-0.05478
-0.1146,0.029755,-0.084688,-0.0972,0.0013733,-0.045014,0.12711,-0.016327
-0.13016,0.060273,-0.096895,-0.086824,0.0050355,-0.037385,0.50156,0.1268
-0.1033,0.017853,-0.10636,-0.093538,-0.041352,0.0038148,0.30076,0.15915
-0.12467,0.018158,-0.10605,-0.13901,-0.056001,0.033112,0.1268,0.0096132
-0.11398,0.013275,-0.10117,-0.13596,-0.071565,0.0050355,-1.107,0.0096132
-0.10605,0.039521,-0.0795,-0.098726,-0.061494,0.035554,-0.44114,0.13901
-0.098116,-0.013886,-0.017548,-0.084382,-0.02884,0.038605,0.35233,0.065156
-0.03769,-0.049592,-0.062104,-0.026703,-0.037385,0.048981,0.13169,0.068513
-0.0086976,-0.032807,-0.038605,0.03769,-0.041962,0.03006,0.13535,0.069123
0.017853,-0.098116,-0.0062562,0.042573,-0.015717,-0.035859,0.0074769,-0.0071717
0.052949,-0.086519,-0.027924,-0.084688,0.075227,-0.069123,-0.068208,-0.041047
0.06363,-0.11032,-0.034943,-0.12985,0.1915,0.045014,0.15,-0.0383
0.070649,-0.11276,-0.025483,-0.085908,0.1207,0.092622,0.25101,-0.088045
0.061189,-0.10147,-0.016327,-0.063325,-0.011444,-0.023041,-0.043793,-0.10178
0.034028,-0.10178,-0.02884,-0.093538,0.0047303,-0.088655,-0.43473,-0.11002
0.04715,-0.16983,-0.026093,-0.041352,0.0090028,0.002594,-0.2153,-0.065156
0.0090028,-0.06424,-0.05478,-0.002594,0.0038148,0.066682,0.22568,-0.041047
-0.041047,0.067597,-0.10941,-0.087129,0.075532,0.08957,0.20462,-0.03769
-0.069429,0.096284,-0.15488,-0.1384,0.045624,0.070954,0.098116,0.031586
-0.11734,0.065156,-0.13962,-0.1561,-0.016327,-0.044099,0.0013733,0.013275
-0.12741,-0.00076295,-0.046235,-0.14511,-0.037079,-0.066072,-0.29435,0.055695
-0.17685,0.077363,-0.042573,-0.098726,-0.067292,-0.057832,-0.034638,0.11643
-0.18906,0.11643,-0.13687,-0.13199,-0.058442,-0.027314,0.28153,0.16953
-0.076143,0.13748,-0.10117,-0.038605,-0.024262,-0.0056458,-0.034333,0.17166
0.043793,0.064546,0.002594,-0.070954,-0.010529,0.0019837,0.075532,0.10544
0.047456,0.024262,-0.037995,-0.077363,-0.012665,0.012055,0.0016785,0.021515
0.084382,-0.25681,0.016022,-0.044404,-0.015717,0.057527,0.02945,-0.016327
0.092317,-0.47257,0.016632,0.0065614,0.00045777,0.044709,0.087739,-0.055695
0.07248,-0.27481,0.0083925,-0.013275,0.048981,0.018158,0.21988,-0.094453
0.067292,-0.22019,0.031586,-0.030976,0.077974,0.0019837,0.26535,-0.11124
0.057221,-0.1735,0.048981,-0.022736,0.083467,-0.03006,-0.28153,-0.13321
0.019074,0.0038148,-0.064851,0.0056458,0.082246,0.0032044,-0.7744,-0.13535
-0.02884,0.1091,-0.1445,-0.046235,0.045014,0.052644,0.29984,-0.081636
-0.06302,-0.021515,-0.10147,-0.17899,-0.020905,-0.0022889,0.14328,0.0038148
-0.082856,-0.12039,-0.12741,-0.20493,-0.034638,0.005951,-0.16464,-0.00076295
-0.16434,0.18784,-0.12955,-0.099336,0.062409,0.066377,0.2092,0.034943
-0.09781,0.17441,-0.10361,-0.098421,-0.019684,0.11276,0.18875,0.14633
-0.14237,0.16037,-0.12314,-0.21347,-0.056916,-0.10666,-0.40085,0.059968
-0.089876,0.16068,-0.098726,-0.23178,-0.025177,-0.044099,-0.1677,0.058137
-0.078889,0.10117,-0.072786,-0.036469,-0.12619,0.093538,0.2742,0.16892
-0.068208,-0.034333,-0.048371,-0.027619,-0.032807,-0.036469,0.018158,0.11643
-0.002594,-0.15885,-0.042267,-0.02884,0.0086976,0.036774,0.13626,0.13077
0.034028,-0.27024,-0.041047,-0.10941,0.015106,0.012665,0.068513,0.076143
0.023651,-0.16861,-0.0047303,-0.10636,0.050202,-0.039826,0.032197,-0.034943
0.04593,-0.051728,-0.0019837,0.2031,0.030365,0.023957,0.12802,-0.059358
0.025483,-0.074922,-0.0053407,-0.18265,0.068513,-0.016327,-0.029755,-0.10849
0.016632,-0.090791,-0.017853,-0.042267,0.0065614,0.027924,-0.016632,-0.061494
0.019684,-0.064851,-0.005951,-0.037079,0.014801,0.027008,-0.014801,-0.075227
0.034028,-0.081941,-0.053254,-0.039521,0.042878,0.040131,-0.10391,-0.070039
0.033417,-0.048981,-0.087434,-0.072786,0.023957,-0.020905,-0.24369,-0.039521
-0.0053407,-0.028229,-0.061799,-0.078279,0.069734,-0.074617,-0.1503,-0.010529
-0.083467,0.014191,-0.077974,-0.11887,0.029755,0.020905,0.15854,-0.047761
-0.13138,0.076143,-0.11154,-0.11948,-0.02884,0.085298,0.25772,-0.0041199
-0.15824,0.10758,-0.11704,-0.12314,-0.015106,-0.0050355,0.17746,0.10452
-0.14572,0.10239,-0.12833,-0.13077,-0.032197,0.0099184,0.14603,0.16922
-0.10941,0.090486,-0.11276,-0.11337,-0.074922,0.044404,-0.0035096,0.14786
-0.10178,0.061189,-0.095064,-0.099641,-0.067597,0.073701,-0.017548,0.075837
-0.0383,-0.011749,-0.035859,-0.040131,-0.05539,0.044709,-0.014496,0.10697
-0.011444,-0.033417,0.017853,-0.0028992,0.024262,-0.041962,0.02121,0.12375
-0.010529,-0.12894,-0.012055,-0.042267,0.11276,-0.090486,0.16678,-0.023346
0.059968,-0.24552,-0.017853,-0.051728,0.023346,0.08072,0.45548,-0.0096132
0.12314,-0.26413,-0.005951,-0.05478,-0.0090028,0.034943,0.027619,0.03769
0.1268,-0.17624,0.010224,-0.031586,0.052033,-0.029755,-0.26902,-0.062104
0.061494,-0.069429,-0.026703,-0.045319,0.10361,-0.0795,-0.79637,-0.19516
0.049287,0.015717,-0.033722,-0.099336,0.093538,-0.035859,-0.15793,-0.1323
0.026703,-0.032502,-0.043793,-0.028229,0.027008,0.018158,0.015412,-0.12345
-0.061189,0.0053407,-0.094148,-0.13565,0.02121,0.053559,0.025788,-0.10391
-0.025177,-0.052338,-0.082551,-0.07248,-0.030671,0.1146,0.35203,0.00045777
-0.055085,-0.030671,-0.091402,-0.078889,0.025788,-0.094759,0.32212,-0.043793
-0.12802,0.098116,-0.11246,-0.1091,0.061494,-0.13748,-0.26902,-0.061189
-0.17685,0.092622,-0.12741,-0.11978,-0.035554,0.026398,-0.55253,0.17014
-0.14969,0.049287,-0.078584,-0.12375,-0.055085,0.011139,0.027008,0.22202
-0.10636,-0.031891,-0.090486,-0.10788,-0.070954,0.011139,0.20951,0.15213
-0.086213,-0.015412,-0.078584,-0.10117,-0.068818,0.02884,0.062104,0.14054
