-0.042878,-0.018769,-0.048371,-0.056306,0.022736,0.030976,-0.036469,0.060273
-0.035248,-0.049897,-0.013886,-0.069734,0.18021,-0.11337,-0.002594,0.08011
0.026093,-0.078584,-0.015412,-0.068208,0.02121,0.10056,0.066377,0.098726
0.039216,-0.1146,0.010529,-0.038605,-0.41062,0.12467,-0.022431,0.030365
0.03006,-0.1149,0.0019837,-0.039216,-0.47868,-0.040131,0.2211,0.0074769
0.031281,-0.11215,-0.0041199,-0.032502,0.13596,-0.2034,0.29435,-0.015717
0.048981,-0.13474,-0.024872,0.020905,0.67369,-0.081941,0.19516,-0.064851
0.02884,-0.081331,-0.050507,-0.091707,1.0259,0.31479,0.14694,-0.10849
-0.010834,-0.037995,-0.076143,-0.11368,-0.068818,0.35447,-0.57389,-0.12985
-0.033417,-0.0016785,-0.084382,-0.083772,-0.63645,-0.50095,-0.77165,-0.075227
-0.041352,-0.0077821,-0.088655,-0.10056,0.13199,-0.12772,0.24521,0.0080873
-0.056916,0.027924,-0.1146,-0.069734,0.016022,0.053254,0.1561,0.04715
-0.081636,0.051728,-0.12711,-0.12436,0.13169,-0.094759,0.013275,0.036774
-0.10697,0.08011,-0.11307,-0.15122,-0.25528,0.25681,-0.030671,0.07126
-0.092012,0.061799,-0.094453,-0.07126,-0.21012,-0.1384,0.032197,0.08957
-0.086824,0.014191,-0.063325,-0.056916,0.070344,-0.19181,0.11154,0.063325
-0.06302,-0.024262,-0.057832,-0.082246,0.019989,-0.082246,0.063935,-0.0028992
-0.036469,-0.030365,-0.044404,-0.090486,-0.0010681,-0.06363,0.026703,0.0099184
0.010529,-0.094453,-0.0053407,-0.025483,0.076753,0.24826,0.024262,0.056611
0.032807,-0.12772,0.0074769,-0.01297,0.17838,0.39109,0.11887,0.023651
0.038911,-0.11337,-0.002594,-0.0206,0.11093,0.049592,0.024872,-0.0047303
0.040131,-0.12589,0.017853,-0.0010681,-0.35355,0.22446,-0.00076295,-0.035859
0.050202,-0.13016,0.00076295,-0.22141,-0.50736,-0.026093,0.0074769,-0.045014
0.031891,-0.082551,-0.059968,-0.069123,0.27543,-0.37797,0.093843,-0.059663
0.012665,-0.067903,-0.074311,-0.062715,0.34195,-0.31937,0.034943,-0.052644
-0.01236,-0.042267,-0.064546,-0.082551,0.2623,-0.34562,-0.18723,-0.06302
-0.058747,-0.0096132,-0.077974,-0.082856,0.042878,0.08896,-0.18173,-0.054475
-0.081025,0.019379,-0.10605,-0.0795,-0.075532,0.23239,0.062104,0.039826
-0.077974,0.040436,-0.12161,-0.066682,-0.077363,0.53758,0.13321,0.09659
-0.065156,0.029755,-0.11215,-0.068818,0.23514,0.4387,0.12436,0.088655
-0.081025,0.042267,-0.099641,-0.11368,0.15396,0.11185,0.098421,0.048981
-0.078889,0.037079,-0.087434,-0.091402,-1.0069,-0.66178,-0.033722,0.060578
-0.057832,-0.0019837,-0.08011,-0.050507,-0.21927,-0.55955,0.031891,0.090791
-0.041352,-0.0016785,-0.058137,-0.12497,0.30747,0.13169,0.062409,0.092012
-0.02121,-0.045319,-0.0080873,-0.078584,0.13931,0.019074,-0.081025,0.026703
-0.016327,-0.063325,-0.002594,-0.098421,0.41459,-0.081941,-0.052949,-0.0028992
-0.013581,-0.090486,-0.012055,-0.087129,0.2623,0.015106,0.10666,0.03006
0.0074769,-0.11612,-0.0080873,-0.023651,-0.060883,0.10086,0.13169,0.029145
0.056611,-0.16587,0.031891,0.05417,-0.11765,0.21134,0.24338,-0.042878
0.03006,-0.13046,-0.0206,-0.02121,-0.77012,0.18631,-0.1677,-0.16953
-0.016938,-0.067597,-0.04654,-0.14603,-0.26383,-0.052033,-0.80461,-0.20737
-0.045624,-0.040742,-0.088655,-0.12497,0.78386,-0.033112,-0.12039,-0.030671
-0.024872,-0.034333,-0.063325,-0.066377,0.17685,0.032502,0.20035,0.059968
-0.025483,-0.022431,-0.089265,-0.020905,-0.10086,0.041352,0.13626,0.048066
-0.078279,0.056001,-0.10849,-0.08957,0.095369,0.077058,0.069429,0.015106
-0.091707,0.063325,-0.11063,-0.18479,-0.027619,0.103,0.066072,0.053864
-0.081636,0.073396,-0.13107,-0.097505,0.055695,0.29282,0.2092,0.11582
-0.052949,0.022126,-0.087129,-0.03769,0.28214,-0.054475,0.25162,0.11887
-0.066682,0.012665,-0.08835,-0.012055,0.12711,-0.35019,0.14481,0.057832
-0.052949,0.0083925,-0.08072,-0.16739,-0.11521,-0.0028992,0.19547,0.073701
-0.026703,-0.0028992,-0.04715,-0.13199,-0.12711,-0.43351,-0.0041199,0.072175
-0.0056458,-0.033722,-0.024567,-0.060578,-0.5098,0.28977,-0.49027,0.045319
0.034943,-0.11276,-0.0065614,-0.010224,-0.019684,0.15549,-0.24796,-0.0022889
0.047761,-0.12619,0.00045777,-0.040742,0.15824,-0.16495,0.12375,-0.08011
0.07126,-0.14603,0.0071717,-0.070344,-0.16892,0.016938,0.14694,-0.084077
0.06363,-0.11887,-0.0038148,-0.033417,0.12039,-0.14206,0.2501,-0.08896
0.033722,-0.10422,-0.0068666,-0.041047,0.20462,-0.019684,0.26993,-0.1445
-0.028534,-0.066682,-0.042573,-0.057527,-0.039826,0.42771,-0.1561,-0.14633
-0.057221,-0.023346,-0.067292,-0.065156,0.015106,0.04654,-0.93034,-0.11429
-0.074617,0.0032044,-0.090181,-0.10941,0.121,-0.098116,-0.25071,-0.01236
-0.10147,0.033112,-0.10971,-0.094453,0.0056458,0.14115,0.34531,0.069429
-0.10056,0.03006,-0.10422,-0.10361,0.013581,-0.021515,0.1387,0.11582
-0.09781,0.037385,-0.11368,-0.099947,0.0096132,-0.10208,0.082856,0.13657
-0.10422,0.058137,-0.11307,-0.12894,-0.023651,-0.040436,0.11307,0.16129
-0.085298,0.037995,-0.10849,-0.13596,-0.034943,0.062104,0.11521,0.14267
